episode,step,event_type,action_type,difficulty,modality,reward,correct,mean_mastery,frustration,response_time
153,90,answered,question,1,,1.0182302383702058,True,0.4099571962485084,0.0,28.073271801648453
153,91,content_completed,content,,0,0.0815151571629546,,0.41064911553455763,0.0,0.0
153,92,answered,question,2,,-0.045000000000000005,False,0.41064911553455763,0.15000000000000002,41.50378336731332
153,93,content_completed,content,,3,0.12472367444885388,,0.4124778434420386,0.12000000000000002,0.0
153,94,content_completed,content,,5,0.0347286279547152,,0.41347332057461716,0.17000000000000004,0.0
153,95,answered,question,0,,0.9736001257267515,True,0.4141133289564006,0.12000000000000004,37.88047173083605
153,96,content_completed,content,,2,0.0263822868064248,,0.41471970040317435,0.14000000000000004,0.0
154,1,answered,question,1,,1.0137678574380415,True,0.3004619326101158,0.0,27.12197737927735
154,2,content_completed,content,,0,0.33251065379873884,,0.30533711017342813,0.0,0.0
154,3,answered,question,2,,1.0166239195011455,True,0.3064453714735045,0.0,32.214188932197104
154,4,content_completed,content,,1,0.1491373185352486,,0.30851432678242535,0.0,0.0
154,5,content_completed,content,,3,0.07824521337147432,,0.30956841367194987,0.0,0.0
154,6,content_completed,content,,5,0.13471508783917263,,0.3122303318026028,0.05,0.0
154,7,content_completed,content,,0,0.255472603253624,,0.31582154185682987,0.0,0.0
154,8,content_completed,content,,1,0.16304446326627733,,0.31812228291126776,0.0,0.0
154,9,content_completed,content,,1,0.18750747923281494,,0.32083074089848135,0.0,0.0
154,10,answered,question,0,,1.0174212104787543,True,0.3219921549303983,0.0,28.13130925019943
154,11,content_completed,content,,2,0.07664908317664033,,0.3234363063166757,0.02,0.0
154,12,answered,question,1,,1.0243806961664264,True,0.3250616860611041,0.0,46.46334255689247
154,13,answered,question,1,,1.0174160045925686,True,0.32622275303394205,0.0,40.4042407696597
154,14,answered,question,0,,-0.03,False,0.32622275303394205,0.1,9.444280181853301
154,15,content_completed,content,,1,0.08843207838706896,,0.32727995434039314,0.05,0.0
154,16,content_completed,content,,5,-0.01639333345674692,,0.3274233987827807,0.1,0.0
154,17,content_completed,content,,4,0.18438084354888634,,0.3304964128419288,0.1,0.0
154,18,content_completed,content,,1,0.13673381001881071,,0.332358643008909,0.05,0.0
154,19,answered,question,1,,1.013487962981727,True,0.33325784054102414,0.0,45.25363231125902
154,20,content_completed,content,,1,0.06549139739035709,,0.3339326971641967,0.0,0.0
154,21,answered,question,2,,1.0138952775038206,True,0.3348590489977848,0.0,21.58475516248114
154,22,content_completed,content,,2,0.14876126096333026,,0.3375050700138403,0.02,0.0
154,23,answered,question,1,,1.0164686337322304,True,0.33860297892932234,0.0,34.506150477131655
154,24,content_completed,content,,2,0.02831327583971175,,0.3392415335266509,0.02,0.0
154,25,content_completed,content,,2,0.052733088676838506,,0.34028708500459814,0.04,0.0
154,26,content_completed,content,,5,-0.025,,0.34028708500459814,0.09,0.0
154,27,content_completed,content,,3,0.14657313022803908,,0.3424799705083988,0.06,0.0
154,28,answered,question,1,,1.019722186827177,True,0.34399478296354397,0.009999999999999995,31.293399178020334
154,29,content_completed,content,,4,0.08943312099615015,,0.34548533498014644,0.009999999999999995,0.0
154,30,content_completed,content,,4,0.17541709612868614,,0.3484089532489578,0.009999999999999995,0.0
154,31,content_completed,content,,4,0.10402279699687732,,0.35014266653223913,0.009999999999999995,0.0
154,32,answered,question,1,,1.0174446462511546,True,0.3513056429489828,0.0,34.347060611116085
154,33,content_completed,content,,3,0.0681933479172511,,0.35219219874760366,0.0,0.0
154,34,content_completed,content,,2,0.10671344770055391,,0.35413742287594613,0.02,0.0
154,35,answered,question,2,,1.0130088101422647,True,0.35500467688543047,0.0,23.48886647736763
154,36,answered,question,1,,1.017321196783985,True,0.3561594233376962,0.0,8.308460734437855
154,37,content_completed,content,,4,0.11518252605204171,,0.35807913210523024,0.0,0.0
154,38,answered,question,0,,1.0156452020456188,True,0.35912214557493816,0.0,20.947845017883417
154,39,content_completed,content,,1,0.11057794824798778,,0.3605484447124046,0.0,0.0
154,40,answered,question,1,,1.0144669197348508,True,0.36151290602806135,0.0,21.402233748279045
154,41,answered,question,1,,1.0136403216409284,True,0.36242226080412315,0.0,25.636522209820896
154,42,answered,question,0,,1.0231616613581052,True,0.36396637156133027,0.0,10.52560677754495
154,43,content_completed,content,,4,0.12634056584463063,,0.36607204765874074,0.0,0.0
154,44,content_completed,content,,1,0.2173518405702066,,0.36927791166824414,0.0,0.0
154,45,content_completed,content,,5,0.08250264870224319,,0.3710696224799482,0.05,0.0
154,46,content_completed,content,,3,0.11224786151818407,,0.37269042017191795,0.020000000000000004,0.0
154,47,content_completed,content,,3,0.11699672761624112,,0.37439036563218864,0.0,0.0
154,48,content_completed,content,,0,0.13923542377542253,,0.376044289361779,0.0,0.0
154,49,answered,question,1,,1.0128135648326408,True,0.3768985270172884,0.0,26.029655833081655
154,50,content_completed,content,,1,0.14935769788474595,,0.3789711553153675,0.0,0.0
154,51,content_completed,content,,5,0.11740744937798445,,0.3813446128050006,0.05,0.0
154,52,content_completed,content,,0,0.14234989518894225,,0.3830504443914829,0.0,0.0
154,53,answered,question,2,,1.0137435737481084,True,0.3839666826413568,0.0,16.908136140949345
154,54,content_completed,content,,3,0.12172949057827621,,0.3857455074843281,0.0,0.0
154,55,content_completed,content,,3,0.07555942567889568,,0.386754831245643,0.0,0.0
154,56,content_completed,content,,5,0.07378575932239206,,0.3884012605676829,0.05,0.0
154,57,answered,question,1,,1.009548881830764,True,0.38903785268973384,0.0,39.87377565835057
154,58,content_completed,content,,0,0.18866948960299473,,0.3915156775164504,0.0,0.0
154,59,content_completed,content,,2,0.0027436420262085415,,0.39172807155022055,0.02,0.0
154,60,content_completed,content,,1,0.14152399927152617,,0.393670138204746,0.0,0.0
154,61,content_completed,content,,1,0.13380216904080575,,0.39548350768875945,0.0,0.0
154,62,content_completed,content,,4,0.1590330595698759,,0.39813405868159074,0.0,0.0
154,63,content_completed,content,,2,0.026411579368950923,,0.3987409183377399,0.02,0.0
154,64,content_completed,content,,4,0.14838472328892324,,0.40121399705922195,0.02,0.0
154,65,content_completed,content,,3,0.03723537331234638,,0.4015845866144277,0.0,0.0
154,66,answered,question,1,,1.0132302857520088,True,0.4024666056645616,0.0,14.479505659123888
154,67,content_completed,content,,3,0.08937597204959395,,0.4037062051987215,0.0,0.0
154,68,answered,question,2,,1.0159718748281295,True,0.40477099685393014,0.0,43.7607875387033
154,69,answered,question,1,,1.0151732810867231,True,0.40578254892637833,0.0,22.446481548480936
154,70,answered,question,0,,1.0182391531700623,True,0.4069984924710492,0.0,27.22614254822043
154,71,content_completed,content,,3,0.15931029299966065,,0.4094036640210435,0.0,0.0
154,72,content_completed,content,,2,0.09214686403829113,,0.411106111755015,0.02,0.0
154,73,answered,question,1,,1.0060587461611474,True,0.41151002816575816,0.0,34.131863422194854
154,74,content_completed,content,,2,0.08600006864235964,,0.4131100293097975,0.02,0.0
154,75,content_completed,content,,5,0.05227007707104662,,0.41439786392764827,0.07,0.0
154,76,answered,question,1,,1.0135981642411946,True,0.41570440821039456,0.020000000000000004,40.45773526354143
154,77,answered,question,2,,1.018618256029135,True,0.4169456252790036,0.0,28.113570232636743
154,78,content_completed,content,,0,0.1441218543303551,,0.4186809895178428,0.0,0.0
154,79,content_completed,content,,0,0.18463192523290448,,0.421091521605058,0.0,0.0
154,80,content_completed,content,,3,0.09764994896656395,,0.42246902075450066,0.0,0.0
154,81,answered,question,0,,1.014414617032387,True,0.42342999522332647,0.0,36.894803334690664
154,82,content_completed,content,,1,0.13883405974589388,,0.4253272295524247,0.0,0.0
154,83,content_completed,content,,1,0.06091920046276612,,0.4259258828934708,0.0,0.0
154,84,answered,question,1,,1.0176873432276783,True,0.4271050391086494,0.0,44.00702654637419
154,85,answered,question,1,,1.016294071149477,True,0.4281913105186145,0.0,30.621991895150995
154,86,answered,question,1,,1.0175324565757073,True,0.42936014095699504,0.0,32.90465773185133
154,87,content_completed,content,,2,-0.01,,0.42936014095699504,0.02,0.0
154,88,answered,question,2,,1.017044556835987,True,0.4304964447460608,0.0,27.292503299930104
154,89,content_completed,content,,0,0.19261609595006857,,0.4330400463452286,0.0,0.0
154,90,content_completed,content,,2,0.006694386059739906,,0.4333182861128909,0.02,0.0
154,91,answered,question,0,,1.0125687714644083,True,0.4341562042105182,0.0,35.13969560095738
154,92,content_completed,content,,2,-0.01,,0.4341562042105182,0.02,0.0
154,93,content_completed,content,,4,0.0849209398691699,,0.4355715532083376,0.02,0.0
154,94,content_completed,content,,4,0.15269134760118894,,0.4381164090016908,0.02,0.0
154,95,answered,question,1,,1.011256598244695,True,0.4388668488846705,0.0,37.43355334291586
155,1,content_completed,content,,0,0.163487979131047,,0.3497274412843479,0.0,0.0
155,2,content_completed,content,,0,0.2011839634226554,,0.35241384067472553,0.0,0.0
155,3,content_completed,content,,1,0.22058996435443776,,0.3556736734139661,0.0,0.0
155,4,answered,question,2,,1.0208064543419553,True,0.3570607703700964,0.0,30.20434900648805
155,5,content_completed,content,,2,-0.01,,0.3570607703700964,0.02,0.0
155,6,content_completed,content,,0,0.22081058639994472,,0.3600742801434288,0.0,0.0
155,7,content_completed,content,,1,0.049606708196633896,,0.36048439194670606,0.0,0.0
155,8,content_completed,content,,5,-0.021911223761771806,,0.36053587155067657,0.05,0.0
155,9,content_completed,content,,4,0.13270287699985103,,0.36274758616734076,0.05,0.0
155,10,content_completed,content,,2,0.10366647412992593,,0.3646420274028395,0.07,0.0
155,11,answered,question,1,,1.013285732794355,True,0.36592774292246316,0.020000000000000004,30.409205804230858
155,12,content_completed,content,,5,0.09252995158174238,,0.3678865754488256,0.07,0.0
155,13,content_completed,content,,2,0.14244511512855906,,0.37042732736763484,0.09000000000000001,0.0
155,14,content_completed,content,,2,0.1491998004782283,,0.37308065737560536,0.11000000000000001,0.0
155,15,content_completed,content,,1,0.20820513801708185,,0.3761340763425567,0.06000000000000001,0.0
155,16,content_completed,content,,4,0.15099563070408223,,0.3786506701876247,0.06000000000000001,0.0
155,17,answered,question,0,,1.015716161662616,True,0.3798984142984658,0.010000000000000009,34.65972624588777
155,18,content_completed,content,,2,0.10830967153838059,,0.38187024215743887,0.03000000000000001,0.0
155,19,content_completed,content,,1,0.1560854068255888,,0.3840549989378654,0.0,0.0
155,20,content_completed,content,,0,0.26260175077076864,,0.38776502811737806,0.0,0.0
155,21,content_completed,content,,1,0.10520040268474842,,0.38910170149545725,0.0,0.0
155,22,content_completed,content,,5,0.07114777144308454,,0.390704164352842,0.05,0.0
155,23,answered,question,1,,1.0181394852763144,True,0.391913463371263,0.0,22.11632241874692
155,24,content_completed,content,,0,0.21525069138689176,,0.3948343082277112,0.0,0.0
155,25,content_completed,content,,0,0.23845977267846077,,0.39814197110568555,0.0,0.0
155,26,answered,question,1,,-0.03,False,0.39814197110568555,0.1,27.388709323357467
155,27,answered,question,0,,0.997123052006098,True,0.3989501745727588,0.05,54.75074561911687
155,28,content_completed,content,,4,0.08065414535617751,,0.40029441032869506,0.05,0.0
155,29,content_completed,content,,3,0.16558294866329432,,0.4028041261397499,0.020000000000000004,0.0
155,30,content_completed,content,,5,0.0736517611063057,,0.4044483221581884,0.07,0.0
155,31,content_completed,content,,1,0.07068427483422637,,0.4052097267387588,0.020000000000000004,0.0
155,32,answered,question,1,,1.0172325110124987,True,0.4063585608062587,0.0,26.29338351362565
155,33,content_completed,content,,5,0.07426958741905271,,0.4080130539299096,0.05,0.0
155,34,content_completed,content,,4,0.11429360007493396,,0.4099179472644918,0.05,0.0
155,35,content_completed,content,,0,0.14943738687385136,,0.41174190371238933,0.0,0.0
155,36,content_completed,content,,5,0.02428649267583268,,0.4125633452569865,0.05,0.0
155,37,content_completed,content,,3,0.14823674203075232,,0.41478395762416576,0.020000000000000004,0.0
155,38,content_completed,content,,1,0.059587152494081176,,0.41536041016573383,0.0,0.0
155,39,content_completed,content,,2,0.013762141885044621,,0.4157564458638179,0.02,0.0
155,40,answered,question,2,,-0.051000000000000004,False,0.4157564458638179,0.17,20.94575693145802
155,41,content_completed,content,,3,0.02347046033771067,,0.41589762020277976,0.14,0.0
155,42,content_completed,content,,0,0.22209663810701052,,0.4189325641712298,0.06000000000000001,0.0
155,43,content_completed,content,,0,0.23724912979283402,,0.4222200496677771,0.0,0.0
155,44,content_completed,content,,5,0.10128501506014848,,0.4243247999187796,0.05,0.0
155,45,answered,question,1,,1.0178786862410565,True,0.42551671233485,0.0,29.514663163881785
155,46,content_completed,content,,3,0.06365521876158928,,0.42632763264754314,0.0,0.0
155,47,content_completed,content,,0,0.25933222110106746,,0.42998316966589434,0.0,0.0
155,48,answered,question,1,,1.0133735846720038,True,0.4308747419773612,0.0,40.82863923660085
155,49,answered,question,2,,1.0163708854618738,True,0.4319661343414862,0.0,34.57761179607194
155,50,content_completed,content,,2,0.05972752663661029,,0.4331282597854296,0.02,0.0
155,51,content_completed,content,,5,0.030032790471191985,,0.4340454729599495,0.07,0.0
155,52,content_completed,content,,0,0.14831822337792477,,0.4358507766829149,0.0,0.0
155,53,content_completed,content,,2,0.071397830957791,,0.4372074071988781,0.02,0.0
155,54,content_completed,content,,3,0.07571769531305847,,0.43821936878742906,0.0,0.0
155,55,content_completed,content,,5,0.15236101204446065,,0.4411753856548367,0.05,0.0
155,56,content_completed,content,,3,0.14024082980626057,,0.4432627328182744,0.020000000000000004,0.0
155,57,content_completed,content,,2,0.06501229650718622,,0.4445129377600608,0.04000000000000001,0.0
155,58,answered,question,1,,1.0142864256778965,True,0.4454653661385872,0.0,31.17448522093403
155,59,content_completed,content,,5,0.025991738592899362,,0.4463152284484689,0.05,0.0
155,60,answered,question,1,,1.004095280142556,True,0.44658824712463935,0.0,18.244635011012903
155,61,content_completed,content,,5,0.009329598741746693,,0.44716040710366844,0.05,0.0
155,62,content_completed,content,,1,0.1712119838534217,,0.4495972735012254,0.0,0.0
155,63,answered,question,0,,1.0136277376516107,True,0.4505057893446661,0.0,45.70475726933648
155,64,content_completed,content,,0,0.10327353307945775,,0.45156034822932384,0.0,0.0
155,65,answered,question,1,,-0.03,False,0.45156034822932384,0.1,27.303992936241453
155,66,content_completed,content,,3,0.14792323215700526,,0.45377573543194055,0.07,0.0
155,67,content_completed,content,,4,0.10990887829548443,,0.45560755007019865,0.07,0.0
155,68,answered,question,1,,1.0067049054384034,True,0.4564545437660922,0.020000000000000004,45.615469818864185
155,69,answered,question,2,,-0.05100000000000001,False,0.4564545437660922,0.17000000000000004,24.613907726005337
155,70,content_completed,content,,1,0.136253603725645,,0.45830877049485286,0.12000000000000004,0.0
155,71,content_completed,content,,2,0.037963659777633246,,0.45910816482448014,0.14000000000000004,0.0
155,72,content_completed,content,,2,-0.01,,0.45910816482448014,0.16000000000000003,0.0
155,73,content_completed,content,,4,0.09179625984571685,,0.4606381024885754,0.16000000000000003,0.0
155,74,content_completed,content,,2,-0.01,,0.4606381024885754,0.18000000000000002,0.0
155,75,content_completed,content,,1,0.20997802866533183,,0.46372106963299764,0.13,0.0
155,76,answered,question,0,,0.9915869753633682,True,0.4647602013238889,0.08,18.820592105488103
155,77,content_completed,content,,3,0.05922649029000576,,0.465497309495389,0.05,0.0
155,78,content_completed,content,,5,0.019376942693988243,,0.4662369252069554,0.1,0.0
155,79,answered,question,1,,1.0012464979259796,True,0.46732002506868736,0.05,20.20952961338309
155,80,answered,question,1,,1.0095467616191562,True,0.4679564758432978,0.0,23.22954116024126
155,81,content_completed,content,,2,0.06633968960956979,,0.46922880400345723,0.02,0.0
155,82,content_completed,content,,0,0.12663606569207514,,0.4706727384316585,0.0,0.0
155,83,answered,question,2,,1.0135721043940018,True,0.4715775453912586,0.0,26.914618480708846
155,84,content_completed,content,,0,0.04,,0.4715775453912586,0.0,0.0
155,85,answered,question,1,,-0.03,False,0.4715775453912586,0.1,11.282079420146612
155,86,content_completed,content,,3,0.07199254095024588,,0.4725274210737628,0.07,0.0
155,87,content_completed,content,,5,0.0071541501625491805,,0.4730633235764719,0.12000000000000001,0.0
155,88,content_completed,content,,1,0.08246971299314934,,0.4740211521263577,0.07,0.0
155,89,content_completed,content,,4,0.16115936471862452,,0.4767071415383348,0.07,0.0
155,90,answered,question,1,,1.0030694235381983,True,0.4773117697742147,0.020000000000000004,18.943601733066263
155,91,content_completed,content,,3,0.039593289698475864,,0.47772165793585597,0.0,0.0
155,92,answered,question,0,,1.0149702598700208,True,0.478719675260524,0.0,34.07230543229854
155,93,content_completed,content,,5,0.030997133288076288,,0.4796529608153253,0.05,0.0
155,94,content_completed,content,,4,0.10903776696179174,,0.4814702569313552,0.05,0.0
155,95,content_completed,content,,2,0.06306162065105371,,0.48268795060887276,0.07,0.0
155,96,content_completed,content,,2,0.07885533106842682,,0.4841688727933465,0.09000000000000001,0.0
155,97,content_completed,content,,4,0.0,,0.4841688727933465,0.09000000000000001,0.0
155,98,content_completed,content,,2,-0.01,,0.4841688727933465,0.11000000000000001,0.0
155,99,content_completed,content,,2,0.08622285838201581,,0.48577258709971344,0.13,0.0
155,100,answered,question,1,,0.9952220334602138,True,0.487054055997061,0.08,16.03300522526349
155,101,content_completed,content,,4,0.07799487079285039,,0.4883539705102751,0.08,0.0
155,102,answered,question,0,,1.0058076265951998,True,0.4893411456166218,0.03,33.2792032705031
155,103,content_completed,content,,4,0.10811077135986902,,0.49114299180595294,0.03,0.0
155,104,content_completed,content,,3,0.044746620440458275,,0.491638768813294,0.0,0.0
155,105,content_completed,content,,3,0.11785782033990642,,0.4933530658189591,0.0,0.0
155,106,content_completed,content,,3,0.015,,0.4933530658189591,0.0,0.0
155,107,content_completed,content,,4,0.12406095209334084,,0.49542074835384814,0.0,0.0
155,108,content_completed,content,,0,0.14626192157806656,,0.4971917803801492,0.0,0.0
155,109,answered,question,1,,1.0123237333790622,True,0.49801336260542,0.0,31.87977798782131
155,110,content_completed,content,,2,0.036232131557597365,,0.49878389813138,0.02,0.0
155,111,content_completed,content,,3,0.13471938696635327,,0.5007792212474859,0.0,0.0
155,112,content_completed,content,,2,0.06300062854249232,,0.5019958983898607,0.02,0.0
155,113,content_completed,content,,4,0.01745230646026534,,0.5022867701641984,0.02,0.0
155,114,answered,question,2,,1.0140672452654398,True,0.5032245865152277,0.0,21.03770893778608
155,115,content_completed,content,,3,0.11971086330797097,,0.5049697675703606,0.0,0.0
155,116,content_completed,content,,2,0.03472689159771664,,0.5057152157636559,0.02,0.0
155,117,content_completed,content,,5,-0.021856586688362184,,0.5057676059855165,0.07,0.0
155,118,content_completed,content,,4,0.06265738769026756,,0.5068118957803542,0.07,0.0
155,119,content_completed,content,,2,0.17588637668369747,,0.5099100020584159,0.09000000000000001,0.0
155,120,content_completed,content,,2,0.013388279768979208,,0.5102998067212322,0.11000000000000001,0.0
155,121,content_completed,content,,0,0.08986378890384977,,0.5111308698696297,0.030000000000000013,0.0
155,122,content_completed,content,,4,0.0711300271789358,,0.512316370322612,0.030000000000000013,0.0
155,123,content_completed,content,,4,0.11333304504764441,,0.5142052544067394,0.030000000000000013,0.0
155,124,content_completed,content,,2,0.1150164162352018,,0.5162888613439928,0.05000000000000002,0.0
155,125,answered,question,1,,1.015672651684967,True,0.5173337047896572,1.3877787807814457e-17,11.5729650129969
155,126,content_completed,content,,5,-0.004347190005037242,,0.5176779182895733,0.05000000000000002,0.0
155,127,content_completed,content,,1,0.21165678627543955,,0.5207888647274973,1.3877787807814457e-17,0.0
155,128,content_completed,content,,5,0.013493997467602235,,0.5214304313519572,0.05000000000000002,0.0
155,129,content_completed,content,,5,0.05205034146251416,,0.5227146037096658,0.10000000000000002,0.0
155,130,answered,question,1,,0.9940477994012306,True,0.5233177903364146,0.05000000000000002,28.039280830920838
155,131,answered,question,1,,1.011129645065639,True,0.5240597666741238,1.3877787807814457e-17,26.617958002663862
155,132,content_completed,content,,0,0.15766775433670532,,0.5260208959130689,0.0,0.0
155,133,content_completed,content,,2,0.1513804032041946,,0.5287105692998054,0.02,0.0
155,134,content_completed,content,,5,0.14618587778389805,,0.5315636672628704,0.07,0.0
155,135,content_completed,content,,4,0.057650434025235384,,0.5325245078299577,0.07,0.0
155,136,content_completed,content,,5,0.03879881624774061,,0.5335878214340867,0.12000000000000001,0.0
155,137,answered,question,0,,0.9923638830021676,True,0.5344787469675646,0.07,32.45099046434028
156,1,content_completed,content,,5,0.03930628899536181,,0.3045144007759394,0.05,0.0
156,2,answered,question,0,,1.0161581635059738,True,0.30559161167633764,0.0,39.06317647439652
156,3,content_completed,content,,2,0.1478878513480537,,0.3082230758654719,0.02,0.0
156,4,content_completed,content,,1,0.13669138368298034,,0.31008459892685486,0.0,0.0
156,5,answered,question,1,,-0.03,False,0.31008459892685486,0.1,31.506049751222225
156,6,content_completed,content,,2,0.0923075314349334,,0.31178972445077047,0.12000000000000001,0.0
156,7,answered,question,1,,-0.066,False,0.31178972445077047,0.22000000000000003,36.43595600476009
156,8,content_completed,content,,5,0.03104637384899818,,0.31272383068158704,0.27,0.0
156,9,answered,question,2,,-0.126,False,0.31272383068158704,0.42000000000000004,19.898532259078532
156,10,content_completed,content,,3,0.12459234826118878,,0.3145503698192736,0.39,0.0
156,11,answered,question,1,,-0.147,False,0.3145503698192736,0.49,39.41044965649083
156,12,content_completed,content,,3,0.05304311681423962,,0.31518442176617756,0.45999999999999996,0.0
156,13,content_completed,content,,0,0.14941473943969266,,0.3170080007568391,0.37999999999999995,0.0
156,14,content_completed,content,,4,0.04356286560496181,,0.3177340485169218,0.37999999999999995,0.0
156,15,content_completed,content,,5,0.05457492790482923,,0.3190602973153356,0.42999999999999994,0.0
156,16,content_completed,content,,0,0.19186486108994089,,0.32159137833350127,0.3499999999999999,0.0
156,17,content_completed,content,,1,0.19776715019186866,,0.3244708308366991,0.29999999999999993,0.0
156,18,content_completed,content,,2,0.04887351979996306,,0.3254520561666985,0.31999999999999995,0.0
156,19,content_completed,content,,1,0.15486966330457005,,0.32761655055510797,0.26999999999999996,0.0
156,20,content_completed,content,,3,0.13742239896844516,,0.32965692387124873,0.23999999999999996,0.0
156,21,content_completed,content,,0,0.1639029678437525,,0.3317219733353113,0.15999999999999998,0.0
156,22,content_completed,content,,3,0.062075816161399,,0.3325065702713346,0.12999999999999998,0.0
156,23,content_completed,content,,1,0.17808347928354326,,0.33505796159272705,0.07999999999999997,0.0
156,24,answered,question,1,,1.0014184356156417,True,0.3357525239671031,0.02999999999999997,19.022830858211076
156,25,answered,question,0,,-0.03899999999999999,False,0.3357525239671031,0.12999999999999998,21.942997062102684
156,26,content_completed,content,,2,0.1161698469575891,,0.33785535474972955,0.14999999999999997,0.0
156,27,content_completed,content,,0,0.17639339795460576,,0.34012857804897295,0.06999999999999997,0.0
156,28,content_completed,content,,3,0.0776544141641383,,0.341172818285042,0.039999999999999966,0.0
156,29,content_completed,content,,2,0.14441392141493894,,0.3437463836419576,0.05999999999999997,0.0
156,30,content_completed,content,,4,0.022639770567738242,,0.34412371315142,0.05999999999999997,0.0
156,31,answered,question,2,,-0.063,False,0.34412371315142,0.21,21.66790007005191
156,32,content_completed,content,,2,0.04916613643716202,,0.3451098154253726,0.22999999999999998,0.0
156,33,content_completed,content,,1,0.032575067936478706,,0.34523606655764727,0.18,0.0
156,34,content_completed,content,,1,0.07824112830155477,,0.34612341869600655,0.13,0.0
156,35,answered,question,1,,0.9899067696482919,True,0.3470505366725593,0.08,14.817716013384139
156,36,answered,question,1,,1.005790765351407,True,0.3480365876959865,0.03,24.09627579926278
156,37,content_completed,content,,4,0.013615817716539677,,0.34826351799126215,0.03,0.0
156,38,content_completed,content,,4,0.03619727215572663,,0.3488668058605242,0.03,0.0
156,39,answered,question,1,,-0.039,False,0.3488668058605242,0.13,36.43693210505492
156,40,content_completed,content,,5,0.11781772555512895,,0.35124710128644304,0.18,0.0
156,41,content_completed,content,,1,0.20446950091254631,,0.35423825963498545,0.13,0.0
156,42,answered,question,2,,-0.084,False,0.35423825963498545,0.28,27.74536768860035
156,43,answered,question,1,,-0.11399999999999999,False,0.35423825963498545,0.38,26.389376166395554
156,44,answered,question,0,,0.9241905731663052,True,0.35578429784607246,0.33,20.763577887352525
156,45,content_completed,content,,3,0.14813169326900916,,0.358003159400556,0.30000000000000004,0.0
156,46,content_completed,content,,4,0.050574500017323415,,0.358846067734178,0.30000000000000004,0.0
156,47,content_completed,content,,2,0.03705780840810384,,0.35963036454097974,0.32000000000000006,0.0
156,48,content_completed,content,,2,0.034788699546824946,,0.3603768428667602,0.3400000000000001,0.0
156,49,content_completed,content,,1,0.11403487580983976,,0.3618607574635908,0.2900000000000001,0.0
156,50,answered,question,1,,-0.11700000000000003,False,0.3618607574635908,0.3900000000000001,24.571308823320162
156,51,content_completed,content,,1,0.05303056310922446,,0.36232793351541126,0.34000000000000014,0.0
156,52,content_completed,content,,5,0.007958847312328376,,0.36287724763728335,0.3900000000000001,0.0
156,53,content_completed,content,,1,0.11290594834298368,,0.3643423467763331,0.34000000000000014,0.0
156,54,answered,question,1,,-0.13200000000000003,False,0.3643423467763331,0.44000000000000017,22.826745614714127
156,55,answered,question,2,,0.9028534713550145,True,0.36566591153333405,0.3900000000000002,38.698270231591366
156,56,content_completed,content,,0,0.12081039812117464,,0.3670127515020203,0.31000000000000016,0.0
156,57,content_completed,content,,2,0.03869430534724283,,0.36782432325780773,0.3300000000000002,0.0
156,58,answered,question,0,,0.9274267134409371,True,0.36858610415387016,0.2800000000000002,34.29916475123168
156,59,content_completed,content,,1,0.18867774750790306,,0.37131406661233524,0.2300000000000002,0.0
156,60,answered,question,1,,0.9553503595837067,True,0.3719374239179157,0.18000000000000022,9.487535523974277
156,61,content_completed,content,,1,0.17855449451882466,,0.3744966654932294,0.13000000000000023,0.0
156,62,content_completed,content,,3,0.06038374522014727,,0.37525306124689856,0.10000000000000023,0.0
156,63,content_completed,content,,2,0.12203948895708557,,0.3774537193961833,0.12000000000000023,0.0
156,64,answered,question,1,,-0.06600000000000007,False,0.3774537193961833,0.22000000000000025,34.84976500489641
156,65,answered,question,2,,-0.11100000000000008,False,0.3774537193961833,0.3700000000000003,19.24897655543713
156,66,answered,question,1,,-0.1410000000000001,False,0.3774537193961833,0.4700000000000003,20.991988818483442
156,67,content_completed,content,,3,0.09535101024440469,,0.37879290290025663,0.4400000000000003,0.0
156,68,content_completed,content,,3,0.09720649645799385,,0.3801630111745566,0.41000000000000025,0.0
156,69,answered,question,0,,-0.15300000000000005,False,0.3801630111745566,0.5100000000000002,20.678757168166268
156,70,content_completed,content,,4,0.07716889226472629,,0.38144915937896867,0.5100000000000002,0.0
156,71,content_completed,content,,2,-0.008226273769397502,,0.38147872148281203,0.5300000000000002,0.0
156,72,content_completed,content,,0,0.0630312974253954,,0.38186257643990196,0.45000000000000023,0.0
156,73,content_completed,content,,4,0.014306585250359355,,0.38210101952740794,0.45000000000000023,0.0
156,74,content_completed,content,,5,0.023863694776710152,,0.3829154144403531,0.5000000000000002,0.0
156,75,content_completed,content,,1,0.06709576758718494,,0.3836170105668062,0.45000000000000023,0.0
156,76,content_completed,content,,1,0.09570503974463246,,0.38479542789588345,0.40000000000000024,0.0
156,77,content_completed,content,,5,0.02133806656470559,,0.3855677290052952,0.45000000000000023,0.0
156,78,content_completed,content,,2,0.019220565321909626,,0.386054738427327,0.47000000000000025,0.0
156,79,answered,question,1,,-0.17100000000000007,False,0.386054738427327,0.5700000000000003,38.880962699896294
156,80,content_completed,content,,5,0.0007749313974737548,,0.38648432061728494,0.6200000000000003,0.0
156,81,answered,question,1,,0.8430044617734531,True,0.3874179514021818,0.5700000000000003,26.32864664088147
156,82,content_completed,content,,2,-0.006737900500067685,,0.38747231972718066,0.5900000000000003,0.0
156,83,content_completed,content,,0,0.15132202983711626,,0.38932768689113256,0.5100000000000003,0.0
